kyrBP,InsolationJul65N
5365,449.656514
5366,452.102499
5367,455.811682
5368,460.658436
5369,466.343152
5370,472.837943
5371,479.60737
5372,486.172554
5373,491.887305
5374,496.026103
5375,497.894169
5376,497.384754
5377,494.444881
5378,489.599427
5379,483.661704
5380,477.351307
5381,471.32125
5382,466.208698
5383,462.155411
5384,459.287903
5385,457.688876
5386,457.162429
5387,457.567669
5388,458.886614
5389,460.74215
5390,463.037397
5391,465.554316
5392,467.975575
5393,470.096761
5394,471.840878
5395,473.015235
5396,473.702695
5397,474.133289
5398,474.309945
5399,474.584639
5400,475.084474
5401,475.869991
5402,476.955095
5403,478.404926
5404,479.80631
5405,481.180729
5406,482.141914
5407,482.439791
5408,481.860893
5409,480.388275
5410,477.899203
5411,474.730147
5412,471.166163
5413,467.479079
5414,464.163109
5415,461.485755
5416,459.603521
5417,458.802864
5418,459.092773
5419,460.521168
5420,463.179001
5421,467.05061
5422,471.914352
5423,477.683592
5424,483.630567
5425,488.982207
5426,492.623257
5427,493.505995
5428,490.768431
5429,484.655709
5430,475.799672
5431,465.700729
5432,455.874686
5433,447.469554
5434,441.290186
5435,437.55309
5436,436.241239
5437,437.017212
5438,439.698286
5439,443.982763
5440,449.810029
5441,457.248881
5442,466.315739
5443,476.931807
5444,488.858562
5445,501.08319
5446,512.104017
5447,520.074936
5448,522.902951
5449,519.662994
5450,510.756386
5451,497.83247
5452,483.289856
5453,469.344397
5454,457.487592
5455,448.406551
5456,442.33411
5457,438.858719
5458,437.695494
5459,438.3902
5460,440.664025
5461,444.442732
5462,449.742989
5463,456.55893
5464,464.977341
5465,474.685935
5466,484.912141
5467,494.52114
5468,501.744478
5469,504.954773
5470,503.122577
5471,496.377502
5472,485.948855
5473,473.773336
5474,461.775015
5475,451.376904
5476,443.397915
5477,438.08462
5478,435.363552
5479,434.901598
5480,436.411036
5481,439.569576
5482,444.212289
5483,450.147759
5484,457.27134
5485,465.387222
5486,474.18301
5487,483.104023
5488,491.481025
5489,498.492849
5490,503.296299
5491,505.529629
5492,504.992731
5493,502.111413
5494,497.493151
5495,491.979624
5496,486.235257
5497,480.839726
5498,476.165397
5499,472.323279
5500,469.37237
5501,467.229051
5502,465.793575
5503,464.900619
5504,464.463792
5505,464.282191
5506,464.300572
5507,464.379359
5508,464.482414
5509,464.5766
5510,464.673532
5511,464.875447
5512,465.20346
5513,465.861022
5514,466.805748
5515,468.160969
5516,469.836302
5517,471.728322
5518,473.61016
5519,475.257294
5520,476.258574
5521,476.415494
5522,475.51127
5523,473.50563
5524,470.590276
5525,467.12999
5526,463.518959
5527,460.218822
5528,457.678402
5529,456.031581
5530,455.499247
5531,456.13042
5532,457.821225
5533,460.668858
5534,464.600189
5535,469.67811
5536,475.887627
5537,483.193133
5538,491.181683
5539,499.269235
5540,506.276354
5541,510.796
5542,511.485523
5543,507.463616
5544,498.840705
5545,486.962087
5546,473.586038
5547,460.567342
5548,449.498832
5549,441.022528
5550,435.39936
5551,432.541187
5552,432.038605
5553,433.579208
5554,436.925178
5555,441.982831
5556,448.732087
5557,457.325639
5558,467.640607
5559,479.283619
5560,491.327468
5561,502.12322
5562,509.703393
5563,512.26798
5564,509.024028
5565,500.503783
5566,488.751029
5567,475.848161
5568,463.904929
5569,454.206561
5570,447.276224
5571,443.048504
5572,441.4409
5573,441.818644
5574,443.970336
5575,447.639674
5576,452.589745
5577,458.849413
5578,466.323772
5579,474.724957
5580,483.624279
5581,492.195785
5582,499.2684
5583,503.721595
5584,504.713051
5585,501.771191
5586,495.605906
5587,487.180078
5588,477.785483
5589,468.691403
5590,460.826532
5591,454.470465
5592,450.085609
5593,447.431222
5594,446.448133
5595,446.959789
5596,448.786097
5597,451.67697
5598,455.520137
5599,460.039839
5600,464.815186
5601,469.61622
5602,473.897249
5603,477.301457
5604,479.635519
5605,480.839544
5606,480.924551
5607,480.447018
5608,479.549482
5609,478.689455
5610,478.18237
5611,478.144514
5612,478.604558
5613,479.66286
5614,481.076027
5615,482.677795
5616,484.357595
5617,485.722162
5618,486.520216
5619,486.658292
5620,485.720587
5621,483.801513
5622,480.933123
5623,477.276726
5624,473.135533
5625,469.001826
5626,465.03943
5627,461.726894
5628,459.271854
5629,457.810311
5630,457.438035
5631,458.279374
5632,460.117443
5633,462.932819
5634,466.463116
5635,470.131921
5636,473.499887
5637,475.92162
5638,476.667399
5639,475.591845
5640,472.690447
5641,468.358054
5642,463.434312
5643,458.710553
5644,454.78074
5645,452.218488
5646,451.201218
5647,451.678064
5648,453.690855
5649,457.047999
5650,461.562795
5651,467.253489
5652,473.947366
5653,481.388934
5654,489.434223
5655,497.283062
5656,504.172811
5657,509.062747
5658,510.981386
5659,509.238455
5660,504.076786
5661,496.072287
5662,486.490133
5663,476.688421
5664,467.702984
5665,460.25294
5666,454.745111
5667,451.178994
5668,449.439832
5669,449.451661
5670,450.934606
5671,453.765219
5672,457.842272
5673,462.829134
5674,468.407904
5675,474.039695
5676,478.940356
5677,482.267958
5678,483.573964
5679,482.340782
5680,478.966656
5681,474.056429
5682,468.461338
5683,463.081942
5684,458.673077
5685,455.544751
5686,453.988992
5687,453.995359
5688,455.383839
5689,458.080245
5690,461.81436
5691,466.291774
5692,471.204543
5693,476.173487
5694,480.629744
5695,484.20814
5696,486.477947
5697,487.195501
5698,486.479112
5699,484.567099
5700,481.89864
5701,478.966686
5702,476.272979
5703,474.049055
5704,472.621755
5705,472.043432
5706,472.289986
5707,473.394849
5708,475.211222
5709,477.525866
5710,480.181455
5711,482.710252
5712,484.622771
5713,485.459882
5714,484.645256
5715,481.925622
5716,477.358048
5717,471.329472
5718,464.524433
5719,457.768448
5720,451.802141
5721,447.159451
5722,444.218474
5723,443.072561
5724,443.744314
5725,446.159042
5726,450.169826
5727,455.715899
5728,462.622434
5729,470.719973
5730,479.556424
5731,488.614625
5732,496.859577
5733,503.314002
5734,506.802143
5735,506.718477
5736,502.859348
5737,495.972265
5738,487.136881
5739,477.706168
5740,468.791067
5741,461.23704
5742,455.39594
5743,451.375198
5744,449.146841
5745,448.483558
5746,449.312118
5747,451.545473
5748,455.160591
5749,460.243545
5750,466.585076
5751,474.012741
5752,481.759724
5753,488.82565
5754,493.819542
5755,495.578877
5756,493.26529
5757,487.253129
5758,478.486653
5759,468.723179
5760,459.343416
5761,451.595943
5762,446.096943
5763,442.917469
5764,442.045649
5765,443.138099
5766,445.90981
5767,450.070798
5768,455.473272
5769,461.823992
5770,469.047094
5771,476.702705
5772,484.411898
5773,491.481786
5774,497.258874
5775,500.995081
5776,502.378689
5777,501.286432
5778,498.046754
5779,493.395242
5780,487.968107
5781,482.464967
5782,477.47196
5783,473.210113
5784,469.871368
5785,467.454927
5786,465.88775
5787,464.916488
5788,464.521555
5789,464.354451
5790,464.305711
5791,464.202777
5792,463.942768
5793,463.412082
5794,462.820161
5795,462.103477
5796,461.550792
5797,461.33671
5798,461.581392
5799,462.467509
5800,464.092687
5801,466.370282
5802,469.256424
5803,472.518126
5804,475.776752
5805,478.597586
5806,480.534744
5807,481.023075
5808,479.887011
5809,477.165141
5810,473.081905
5811,468.334145
5812,463.583648
5813,459.394928
5814,456.30675
5815,454.616947
5816,454.279784
5817,455.390945
5818,457.7877
5819,461.387917
5820,466.13573
5821,472.131105
5822,479.180722
5823,487.368694
5824,496.263723
5825,505.146382
5826,512.947341
5827,518.157309
5828,519.217457
5829,515.303591
5830,506.401849
5831,493.54729
5832,478.795134
5833,464.027512
5834,450.755968
5835,440.147921
5836,432.41197
5837,427.484689
5838,425.210754
5839,425.172618
5840,427.057151
5841,430.949092
5842,436.650833
5843,444.438206
5844,454.368772
5845,466.289199
5846,479.547051
5847,492.889469
5848,504.142948
5849,511.08566
5850,512.046635
5851,506.585796
5852,496.159529
5853,483.141851
5854,469.969122
5855,458.487537
5856,449.840064
5857,444.066184
5858,441.118103
5859,440.472253
5860,441.658436
5861,444.276133
5862,448.216375
5863,453.315927
5864,459.728192
5865,467.6549
5866,476.888006
5867,487.240824
5868,497.825379
5869,507.117235
5870,513.493002
5871,515.334044
5872,511.724883
5873,503.261029
5874,491.482157
5875,478.260639
5876,465.700478
5877,454.992105
5878,446.764504
5879,441.228912
5880,438.236941
5881,437.310083
5882,438.335965
5883,440.873098
5884,444.692764
5885,449.732755
5886,455.675216
5887,462.278275
5888,469.26019
5889,476.042294
5890,482.075697
5891,486.932001
5892,490.150204
5893,491.543922
5894,491.386277
5895,489.838936
5896,487.395787
5897,484.546855
5898,481.559562
5899,478.681068
5900,476.151526
5901,473.840376
5902,471.814289
5903,470.004269
5904,468.295413
5905,466.665692
5906,465.160734
5907,463.759894
5908,462.531358
5909,461.703066
5910,461.237717
5911,461.357439
5912,462.21079
5913,463.750553
5914,466.165213
5915,469.438522
5916,473.449833
5917,478.048077
5918,482.940401
5919,487.378565
5920,490.818604
5921,492.332328
5922,491.267277
5923,487.326078
5924,480.881024
5925,472.601476
5926,463.708954
5927,455.355112
5928,448.30873
5929,443.249
5930,440.29317
5931,439.406879
5932,440.401808
5933,443.119632
5934,447.270299
5935,452.984517
5936,460.132864
5937,468.792397
5938,478.933004
5939,490.159872
5940,501.597863
5941,512.052091
5942,519.614684
5943,522.551365
5944,519.940949
5945,511.772084
5946,499.534618
5947,485.290016
5948,471.100199
5949,458.570725
5950,448.525672
5951,441.286533
5952,436.65273
5953,434.371579
5954,434.017596
5955,435.393214
5956,438.345393
5957,442.930996
5958,449.164647
5959,457.232036
5960,466.807084
5961,477.380411
5962,487.816849
5963,496.361564
5964,501.246576
5965,501.215829
5966,496.076303
5967,486.930403
5968,475.762804
5969,464.55791
5970,454.862914
5971,447.592585
5972,443.034826
5973,441.021627
5974,441.278894
5975,443.36753
5976,447.003477
5977,451.947967
5978,458.046463
5979,465.233606
5980,473.392649
5981,482.152798
5982,491.119336
5983,499.364292
5984,505.940199
5985,509.787981
5986,510.306393
5987,507.240718
5988,501.277459
5989,493.253998
5990,484.493989
5991,475.920353
5992,468.390896
5993,462.311719
5994,457.829561
5995,454.937276
5996,453.529288
5997,453.373338
5998,454.341678
5999,456.175062
6000,458.649632
6001,461.48951
6002,464.381951
6003,466.95599
6004,469.016244
6005,470.250649
6006,470.74359
6007,470.516971
6008,469.903567
6009,469.074106
6010,468.482853
6011,468.203989
6012,468.475308
6013,469.295882
6014,470.590693
6015,472.225788
6016,473.990002
6017,475.643555
6018,476.850843
6019,477.516023
6020,477.353404
6021,476.449739
6022,474.881438
6023,472.926672
6024,470.780508
6025,468.949339
6026,467.501231
6027,466.787834
6028,466.907051
6029,467.873791
6030,469.768021
6031,472.529686
6032,476.051705
6033,480.184456
6034,484.607437
6035,488.845317
6036,492.284285
6037,494.289346
6038,494.140389
6039,491.610891
6040,486.725089
6041,480.011847
6042,472.295435
6043,464.619865
6044,457.591264
6045,452.008514
6046,448.057475
6047,445.879881
6048,445.420646
6049,446.634519
6050,449.285642
6051,453.352141
6052,458.684809
6053,464.998463
6054,472.041697
6055,479.220301
6056,485.718162
6057,490.791453
6058,493.569089
6059,493.554739
6060,490.905569
6061,486.072786
6062,479.931067
6063,473.558928
6064,467.716792
6065,462.922028
6066,459.609707
6067,457.749505
6068,457.259562
6069,458.134036
6070,460.109525
6071,463.029958
6072,466.873055
6073,471.255176
6074,475.97403
6075,480.609862
6076,484.58152
6077,487.319861
6078,488.395221
6079,487.433859
6080,484.537811
6081,480.15292
6082,474.814004
6083,469.278305
6084,464.273158
6085,460.158763
6086,457.289485
6087,455.875042
6088,455.7596
6089,456.967337
6090,459.386628
6091,462.710735
6092,466.828593
6093,471.413273
6094,476.0187
6095,480.210681
6096,483.598815
6097,485.548467
6098,485.998111
6099,484.86161
6100,482.30835
6101,478.88983
6102,475.157174
6103,471.474978
6104,468.466726
6105,466.307051
6106,465.096144
6107,465.019407
6108,465.956639
6109,467.828657
6110,470.583085
6111,474.00331
6112,477.745275
6113,481.498205
6114,484.69177
6115,486.634445
6116,486.974887
6117,485.245117
6118,481.505888
6119,476.23716
6120,470.061447
6121,463.709073
6122,458.082558
6123,453.540564
6124,450.452064
6125,448.999753
6126,449.099325
6127,450.648991
6128,453.654849
6129,457.861732
6130,463.112832
6131,469.251597
6132,475.710393
6133,481.967592
6134,487.358396
6135,490.937664
6136,492.211758
6137,490.988464
6138,487.388685
6139,482.166436
6140,476.250249
6141,470.398572
6142,465.386114
6143,461.694148
6144,459.376893
6145,458.56683
6146,459.14859
6147,460.911235
6148,463.750621
6149,467.54526
6150,471.902563
6151,476.747459
6152,481.568117
6153,485.94017
6154,489.350198
6155,491.418991
6156,491.689204
6157,490.283602
6158,487.359167
6159,483.293215
6160,478.707885
6161,474.100524
6162,469.813056
6163,466.260279
6164,463.527754
6165,461.62062
6166,460.572776
6167,460.24621
6168,460.421445
6169,461.078978
6170,461.883898
6171,462.733434
6172,463.477063
6173,464.043491
6174,464.305192
6175,464.522336
6176,464.627506
6177,464.874343
6178,465.440392
6179,466.410188
6180,467.892009
6181,469.932981
6182,472.465671
6183,475.333017
6184,478.46789
6185,481.458405
6186,484.098582
6187,486.027486
6188,486.981531
6189,486.662139
6190,485.210823
6191,482.538483
6192,479.08294
6193,475.186263
6194,471.240012
6195,467.654506
6196,464.750148
6197,462.666516
6198,461.584458
6199,461.536285
6200,462.521516
6201,464.541228
6202,467.6088
6203,471.519186
6204,476.215467
6205,481.276098
6206,486.192507
6207,490.251744
6208,492.722404
6209,492.791521
6210,490.23922
6211,485.046526
6212,477.952843
6213,469.788248
6214,461.69226
6215,454.462827
6216,448.724587
6217,444.788242
6218,442.698137
6219,442.360606
6220,443.64673
6221,446.374684
6222,450.50273
6223,455.947915
6224,462.650271
6225,470.553072
6226,479.284219
6227,488.215478
6228,496.432797
6229,502.632052
6230,505.566302
6231,504.452164
6232,499.241582
6233,490.754616
6234,480.432929
6235,469.892957
6236,460.344347
6237,452.724459
6238,447.315821
6239,444.213919
6240,443.141164
6241,443.920744
6242,446.24777
6243,450.016337
6244,455.084991
6245,461.449588
6246,468.974718
6247,477.374832
6248,486.118884
6249,494.305156
6250,500.799841
6251,504.434084
6252,504.402941
6253,500.592712
6254,493.600035
6255,484.617285
6256,475.050835
6257,466.043641
6258,458.389523
6259,452.670228
6260,448.79287
6261,446.835702
6262,446.546005
6263,447.704456
6264,450.127526
6265,453.655052
6266,458.036024
6267,463.134796
6268,468.617409
6269,474.166809
6270,479.388376
6271,483.878446
6272,487.290853
6273,489.392161
6274,490.198505
6275,489.677013
6276,488.195322
6277,485.939148
6278,483.190938
6279,480.224388
6280,477.211715
6281,474.194226
6282,471.33586
6283,468.629304
6284,466.054621
6285,463.738101
6286,461.6623
6287,459.875084
6288,458.531512
6289,457.671217
6290,457.36739
6291,457.782768
6292,458.930037
6293,460.852627
6294,463.624634
6295,467.132123
6296,471.282419
6297,475.860057
6298,480.499878
6299,484.685797
6300,487.953981
6301,489.687871
6302,489.486886
6303,487.346254
6304,483.368502
6305,478.091046
6306,472.320981
6307,466.61158
6308,461.613541
6309,457.789564
6310,455.222529
6311,453.995181
6312,454.136746
6313,455.42083
6314,457.86419
6315,461.412655
6316,465.994406
6317,471.565437
6318,478.072368
6319,485.027772
6320,492.002779
6321,498.108965
6322,502.239683
6323,503.532911
6324,501.368095
6325,495.679185
6326,487.291196
6327,477.38717
6328,467.149852
6329,457.864504
6330,450.250311
6331,444.588032
6332,441.095255
6333,439.576317
6334,439.791006
6335,441.618398
6336,444.883798
6337,449.395903
6338,455.253934
6339,462.211243
6340,470.104511
6341,478.475281
6342,486.608599
6343,493.427229
6344,497.960377
6345,499.300005
6346,496.998159
6347,491.601931
6348,483.9069
6349,475.19277
6350,466.783351
6351,459.550902
6352,453.966579
6353,450.478925
6354,448.82805
6355,448.97058
6356,450.714082
6357,453.805153
6358,458.049092
6359,463.44296
6360,469.660441
6361,476.528285
6362,483.746879
6363,490.644041
6364,496.5883
6365,500.94046
6366,502.884969
6367,502.252188
6368,499.103035
6369,493.817183
6370,487.185188
6371,480.101479
6372,473.084519
6373,466.859837
6374,461.689245
6375,457.696889
6376,454.91793
6377,453.401758
6378,452.835451
6379,453.289384
6380,454.540574
6381,456.362823
6382,458.654548
6383,461.199185
6384,463.686543
6385,466.075016
6386,468.165747
6387,469.850121
6388,471.240323
6389,472.368428
6390,473.272493
6391,474.142098
6392,475.048902
6393,475.886337
6394,476.834645
6395,477.691211
6396,478.368625
6397,478.849418
6398,478.988321
6399,478.644943
6400,477.993042
6401,476.88675
6402,475.513114
6403,474.010524
6404,472.540214
6405,471.176852
6406,470.251083
6407,469.706883
6408,469.70221
6409,470.339956
6410,471.53121
6411,473.228751
6412,475.420159
6413,477.753004
6414,480.016943
6415,481.89686
6416,482.935379
6417,482.838099
6418,481.521775
6419,478.854195
6420,475.197969
6421,470.935067
6422,466.53832
6423,462.448654
6424,459.180491
6425,456.776752
6426,455.556769
6427,455.447552
6428,456.402881
6429,458.368632
6430,461.241566
6431,464.805854
6432,468.941769
6433,473.390355
6434,477.750695
6435,481.716801
6436,484.812673
6437,486.659998
6438,487.00437
6439,485.890758
6440,483.338028
6441,479.902088
6442,475.949214
6443,472.01237
6444,468.485052
6445,465.711576
6446,463.784625
6447,462.848321
6448,462.84819
6449,463.673755
6450,465.280071
6451,467.486376
6452,470.066071
6453,472.907151
6454,475.671137
6455,478.087085
6456,479.936919
6457,480.914843
6458,480.860613
6459,479.826598
6460,477.800438
6461,475.100634
6462,471.977139
6463,468.8333
6464,465.898708
6465,463.538783
6466,461.858111
6467,461.00718
6468,461.031013
6469,461.889637
6470,463.502064
6471,465.792267
6472,468.523666
6473,471.526676
6474,474.531472
6475,477.262263
6476,479.468541
6477,480.947846
6478,481.598286
6479,481.408587
6480,480.526699
6481,479.153509
6482,477.518106
6483,475.90323
6484,474.513829
6485,473.488728
6486,472.960848
6487,472.936451
6488,473.440002
6489,474.411925
6490,475.767975
6491,477.35714
6492,479.003382
6493,480.423402
6494,481.298719
6495,481.344018
6496,480.238393
6497,477.887879
6498,474.321974
6499,469.814347
6500,464.775344
6501,459.735817
6502,455.19518
6503,451.553585
6504,449.095878
6505,448.022095
6506,448.298279
6507,449.927222
6508,452.832236
6509,456.786513
6510,461.699487
6511,467.248341
6512,473.148703
6513,478.996066
6514,484.351766
6515,488.68722
6516,491.714123
6517,493.089473
6518,492.837458
6519,491.140503
6520,488.373627
6521,484.906811
6522,481.304134
6523,477.844672
6524,474.791918
6525,472.398444
6526,470.638629
6527,469.542433
6528,469.120611
6529,469.230897
6530,469.827204
6531,470.798402
6532,472.031695
6533,473.33783
6534,474.685452
6535,475.810598
6536,476.662602
6537,477.137591
6538,477.157266
6539,476.673561
6540,475.817048
6541,474.471202
6542,472.836509
6543,470.939361
6544,468.826666
6545,466.594273
6546,464.367088
6547,462.139861
6548,460.054424
6549,458.250248
6550,456.743739
6551,455.701445
6552,455.257052
6553,455.383466
6554,456.230968
6555,457.865623
6556,460.169918
6557,463.279191
6558,467.083406
6559,471.484604
6560,476.35809
6561,481.540551
6562,486.578501
6563,491.24568
6564,494.980297
6565,497.330793
6566,497.989294
6567,496.815523
6568,493.721236
6569,489.269585
6570,483.789219
6571,477.875635
6572,472.165706
6573,467.025141
6574,462.695824
6575,459.489392
6576,457.335904
6577,456.255845
6578,456.280739
6579,457.347988
6580,459.375863
6581,462.482533
6582,466.429841
6583,471.112531
6584,476.204391
6585,481.140299
6586,485.164213
6587,487.672826
6588,487.805076
6589,485.403692
6590,480.603572
6591,474.018817
6592,466.562821
6593,459.324154
6594,453.000413
6595,448.164668
6596,445.195548
6597,443.955222
6598,444.43691
6599,446.45787
6600,449.768148
6601,454.219446
6602,459.807863
6603,466.273252
6604,473.681701
6605,481.822888
6606,490.288855
6607,498.566498
6608,505.898743
6609,511.099578
6610,513.361405
6611,512.00484
6612,506.782435
6613,498.416781
6614,487.965134
6615,476.563727
6616,465.656653
6617,456.023457
6618,448.200554
6619,442.498268
6620,438.893085
6621,437.149535
6622,437.278593
6623,439.002901
6624,442.23034
6625,446.962892
6626,453.093278
6627,460.398905
6628,468.739044
6629,477.442083
6630,485.743799
6631,492.781606
6632,497.511833
6633,499.261341
6634,497.970956
6635,493.876613
6636,487.835919
6637,480.911313
6638,473.955855
6639,467.701985
6640,462.652717
6641,458.932194
6642,456.54106
6643,455.481675
6644,455.485191
6645,456.465124
6646,458.355256
6647,460.982035
6648,464.318065
6649,468.391107
6650,472.991625
6651,478.062939
6652,483.406564
6653,488.566818
6654,493.126167
6655,496.593189
6656,498.230244
6657,497.695536
6658,494.801091
6659,489.477725
6660,482.313773
6661,473.970806
6662,465.16311
6663,456.765248
6664,449.377414
6665,443.374645
6666,439.03865
6667,436.452531
6668,435.480083
6669,436.141954
6670,438.300646
6671,441.850875
6672,446.853852
6673,453.286404
6674,461.029816
6675,470.105612
6676,480.023822
6677,490.117612
6678,499.445743
6679,506.685897
6680,510.598683
6681,510.530119
6682,506.357564
6683,498.911681
6684,489.561785
6685,479.726225
6686,470.641383
6687,463.121578
6688,457.510792
6689,453.835258
6690,451.92453
6691,451.504902
6692,452.323921
6693,454.268094
6694,457.217651
6695,461.225692
6696,466.373304
6697,472.631497
6698,479.773791
6699,487.45024
6700,494.648898
6701,500.188271
6702,502.785795
6703,501.292434
6704,495.395119
6705,485.809328
6706,473.823133
6707,461.230957
6708,449.56871
6709,439.942085
6710,432.889724
6711,428.576409
6712,426.832996
6713,427.367874
6714,429.893205
6715,434.091899
6716,439.794814
6717,446.892827
6718,455.234211
6719,464.758207
6720,475.240966
6721,486.145397
6722,496.924783
6723,506.494843
6724,513.857601
6725,517.991161
6726,518.375326
6727,514.914926
6728,508.305618
6729,499.508201
6730,489.775535
6731,480.094249
6732,471.328911
6733,463.921135
6734,458.096619
6735,453.843532
6736,451.120979
6737,449.735987
6738,449.628368
6739,450.687612
6740,452.884926
6741,456.179769
6742,460.525356
6743,465.726099
6744,471.551774
6745,477.400277
6746,482.73056
6747,486.710528
6748,488.719972
6749,488.30034
6750,485.542257
6751,480.735516
6752,474.661394
6753,468.122937
6754,461.883058
6755,456.458178
6756,452.325198
6757,449.538737
6758,448.128868
6759,448.088148
6760,449.178178
6761,451.340084
6762,454.421898
6763,458.344632
6764,462.996343
6765,468.351002
6766,474.256254
6767,480.600956
6768,487.092728
6769,493.39959
6770,498.967617
6771,503.300454
6772,505.69309
6773,505.765954
6774,503.249181
6775,498.256527
6776,491.237019
6777,482.974584
6778,474.164284
6779,465.681716
6780,458.110155
6781,451.843324
6782,447.066458
6783,443.957619
6784,442.317147
6785,442.19816
6786,443.515444
6787,446.173267
6788,450.218288
6789,455.622257
6790,462.184829
6791,469.739751
6792,477.660669
6793,485.13148
6794,491.141202
6795,494.689214
6796,494.974243
6797,492.089437
6798,486.531157
6799,479.331804
6800,471.858127
6801,465.073851
6802,459.633573
6803,456.037802
6804,454.216289
6805,454.02054
6806,455.345685
6807,457.832882
6808,461.347168
6809,465.758891
6810,470.933984
6811,476.687123
6812,482.88437
6813,489.08809
6814,494.762208
6815,499.29011
6816,501.912784
6817,502.025893
6818,499.489196
6819,494.312981
6820,487.113424
6821,478.777097
6822,470.070949
6823,461.834459
6824,454.706084
6825,448.957872
6826,444.779552
6827,442.270229
6828,441.258405
6829,441.663914
6830,443.440406
6831,446.272051
6832,450.092734
6833,454.720283
6834,459.810212
6835,465.171138
6836,470.541265
6837,475.488269
6838,479.894148
6839,483.522613
6840,486.183183
6841,487.9463
6842,488.905867
6843,489.026627
6844,488.63664
6845,487.850493
6846,486.714855
6847,485.496392
6848,484.236151
6849,482.898335
6850,481.692861
6851,480.530579
6852,479.403723
6853,478.401225
6854,477.476959
6855,476.560905
6856,475.770662
6857,475.017449
6858,474.259627
6859,473.59519
6860,472.943198
6861,472.218939
6862,471.574697
6863,470.841481
6864,470.002976
6865,469.137256
6866,468.11905
6867,466.920503
6868,465.666314
6869,464.214455
6870,462.677128
6871,461.143519
6872,459.648886
6873,458.257468
6874,457.22359
6875,456.493748
6876,456.236217
6877,456.583914
6878,457.475321
6879,458.989365
6880,461.174743
6881,463.893914
6882,467.132534
6883,470.893459
6884,474.894212
6885,479.131251
6886,483.371669
6887,487.373266
6888,490.859122
6889,493.710715
6890,495.438823
6891,496.094461
6892,495.515021
6893,493.687718
6894,490.874784
6895,487.357181
6896,483.332914
6897,479.27821
6898,475.419925
6899,471.950163
6900,469.096755
6901,466.946214
6902,465.436617
6903,464.676841
6904,464.534184
6905,464.881337
6906,465.617739
6907,466.563245
6908,467.358108
6909,467.988103
6910,468.07559
6911,467.600013
6912,466.571131
6913,465.135825
6914,463.443112
6915,461.916318
6916,460.732234
6917,460.145798
6918,460.342302
6919,461.361161
6920,463.14948
6921,465.696626
6922,468.77374
6923,472.14723
6924,475.669492
6925,478.91621
6926,481.682013
6927,483.709218
6928,484.826754
6929,484.943486
6930,484.239009
6931,482.779567
6932,480.894034
6933,478.866875
6934,476.94006
6935,475.292209
6936,474.19872
6937,473.584948
6938,473.631712
6939,474.270041
6940,475.408059
6941,476.947031
6942,478.679471
6943,480.196132
6944,481.192589
6945,481.19892
6946,479.867107
6947,477.014863
6948,472.785211
6949,467.478429
6950,461.712181
6951,456.126159
6952,451.307611
6953,447.675976
6954,445.57336
6955,445.001708
6956,446.041723
6957,448.535609
6958,452.410529
6959,457.471335
6960,463.622857
6961,470.544762
6962,478.034437
6963,485.610555
6964,492.705884
6965,498.715762
6966,502.984187
6967,504.972344
6968,504.492714
6969,501.634827
6970,496.813705
6971,490.733485
6972,484.044194
6973,477.484797
6974,471.43383
6975,466.346866
6976,462.282074
6977,459.346427
6978,457.520424
6979,456.747154
6980,456.99276
6981,458.202944
6982,460.309473
6983,463.227031
6984,466.751532
6985,470.572846
6986,474.310778
6987,477.392661
6988,479.321207
6989,479.634507
6990,478.180146
6991,475.048354
6992,470.632399
6993,465.638551
6994,460.596691
6995,456.182182
6996,452.789932
6997,450.65976
6998,449.841855
6999,450.392417
7000,452.098614
7001,454.891586
7002,458.608858
7003,463.070381
7004,468.138599
7005,473.665933
7006,479.376742
7007,485.115371
7008,490.538203
7009,495.343711
7010,499.22934
7011,501.927807
7012,503.202555
7013,503.038318
7014,501.429503
7015,498.539523
7016,494.593352
7017,489.931221
7018,484.724617
7019,479.348477
7020,474.023613
7021,468.866585
7022,464.135661
7023,459.926452
7024,456.28101
7025,453.385843
7026,451.247272
7027,449.922244
7028,449.507491
7029,450.047599
7030,451.512897
7031,454.012303
7032,457.434296
7033,461.699454
7034,466.576862
7035,471.752915
7036,476.594851
7037,480.65497
7038,483.152856
7039,483.630171
7040,481.968733
7041,478.302601
7042,473.183847
7043,467.520541
7044,462.057026
7045,457.396224
7046,454.198586
7047,452.44418
7048,452.230203
7049,453.484245
7050,455.978379
7051,459.556686
7052,464.300067
7053,469.994223
7054,476.834779
7055,484.73757
7056,493.466775
7057,502.570386
7058,511.104594
7059,517.662542
7060,520.801626
7061,519.267123
7062,512.582423
7063,501.433539
7064,487.486166
7065,472.507918
7066,458.475804
7067,446.548819
7068,437.322404
7069,430.962651
7070,427.368773
7071,426.078898
7072,426.971243
7073,429.746489
7074,434.321352
7075,440.688061
7076,448.907945
7077,458.725616
7078,469.87838
7079,481.509022
7080,492.289474
7081,500.791474
7082,505.596808
7083,505.808391
7084,501.779016
7085,494.505032
7086,485.425338
7087,476.269141
7088,468.063795
7089,461.472693
7090,456.839416
7091,454.075107
7092,452.852434
7093,453.123132
7094,454.469576
7095,456.762477
7096,460.00258
7097,464.052946
7098,468.837824
7099,474.435246
7100,480.394268
7101,486.43876
7102,491.94671
7103,496.114236
7104,498.194272
7105,497.738516
7106,494.41287
7107,488.615699
7108,481.073245
7109,472.616744
7110,464.195937
7111,456.682084
7112,450.418157
