YearMon,GMSL,GMSL_notrend,NINO34,TSI_smooth
2011.9567846988887,0.5321192259400465,-0.6499361593531643,-1.06,0.07711809276135094
2012.0401137244767,0.5857851666284547,-0.6206600375415404,-0.87,0.09274885788701824
2012.1234427500647,0.6012936029939073,-0.6295414200528722,-0.67,0.10773245084672452
2012.2067717756527,0.46966693970245427,-0.7855579022211097,-0.61,0.12174782264520553
2012.2901008012407,0.42086881782098196,-0.8587458429793663,-0.5,0.1344745099018932
2012.3734298268287,0.4697596932571082,-0.8342447864200244,-0.32,0.14564521721331403
2012.4567588524167,0.7586129591759696,-0.5697813393780611,0.02,0.15637160140044615
2012.5400878780047,1.1577109611898897,-0.19507315624092536,0.25,0.16822848441377602
2012.6234169035927,1.4312030225680623,0.05402908626046288,0.47,0.18082084809003102
2012.7067459291807,1.7612399309712363,0.3596761757868525,0.38,0.19384810955425394
2012.7900749547687,1.9045840267353227,0.4786304526741545,0.26,0.20701120887310498
2012.8734039803567,1.7953034396033432,0.3449600466653906,0.16,0.220009914583128
2012.9567330059447,1.648408373073909,0.17367516125917204,-0.25,0.2325445809907754
2013.0400620315327,1.4794028837036968,-0.01972014698782454,-0.53,0.24431567959625455
2013.1233910571207,1.395030121710279,-0.1284827278581404,-0.52,0.25502297886335346
2013.2067200827087,1.2850153082737683,-0.26288736017143544,-0.25,0.26436730183474105
2013.2900491082967,1.0229614316902267,-0.5493310556317614,-0.25,0.2720484169499534
