kyrsBP,InsolationJune65N
7108,454.663244
7109,444.536634
7110,436.717349
7111,431.66052
7112,429.2763
7113,429.598571
7114,432.29644
7115,437.082357
7116,443.525343
7117,451.291899
7118,459.85423
7119,468.85459
7120,477.822477
7121,486.334684
7122,493.923438
7123,500.267531
7124,504.883973
7125,507.588883
7126,508.162629
7127,506.56336
7128,502.954875
7129,497.593207
7130,490.973159
7131,483.48549
7132,475.844297
7133,468.425118
7134,461.807315
7135,456.295643
7136,452.247356
7137,449.712243
7138,448.952631
7139,449.754872
7140,452.210856
7141,456.049937
7142,461.148093
7143,467.187443
7144,473.907863
7145,480.905289
7146,487.787575
7147,494.051737
7148,499.091293
7149,502.30138
7150,503.04189
7151,500.685737
7152,495.050444
7153,486.1498
7154,474.716201
7155,461.75374
7156,448.770245
7157,437.02701
7158,427.832777
7159,421.870264
7160,419.70124
7161,421.216187
7162,426.41628
7163,434.75288
7164,445.787549
7165,458.889585
7166,473.388281
7167,488.552818
7168,503.576477
7169,517.592811
7170,529.477178
7171,538.222051
7172,542.590004
7173,541.693559
7174,535.209267
7175,523.534569
7176,507.844366
7177,490.283445
7178,472.644966
7179,456.902451
7180,444.36456
7181,435.580578
7182,430.836884
7183,429.95978
7184,432.400066
7185,437.667723
7186,445.120831
7187,454.049954
7188,463.826821
7189,473.833918
7190,483.244417
7191,491.42214
7192,497.492145
7193,500.605138
7194,500.158914
7195,495.914545
7196,488.091731
7197,477.733169
7198,466.176615
7199,454.906711
7200,445.265899
7201,438.259531
7202,434.224976
7203,433.411131
7204,435.610901
7205,440.324762
7206,447.175624
7207,455.58555
7208,464.823905
7209,474.516485
7210,483.947211
7211,492.594964
7212,500.035688
7213,505.838615
7214,509.559245
7215,511.200596
7216,510.601491
7217,507.878116
7218,503.472905
7219,497.736518
7220,491.113346
7221,484.315235
7222,477.672177
7223,471.504892
7224,466.325289
7225,462.047542
7226,458.815218
7227,456.726928
7228,455.535656
7229,455.206845
7230,455.687327
7231,456.733165
7232,458.18403
7233,460.1279
7234,462.184225
7235,464.41214
7236,466.759725
7237,469.035374
7238,471.213807
7239,473.338984
7240,475.124617
7241,476.635657
7242,477.815923
7243,478.399725
7244,478.468342
7245,477.960786
7246,476.76497
7247,474.970369
7248,472.82714
7249,470.215826
7250,467.617881
7251,465.236991
7252,463.215835
7253,461.944626
7254,461.643441
7255,462.249805
7256,464.052213
7257,466.910154
7258,470.644085
7259,475.175305
7260,480.218544
7261,485.2983
7262,490.246937
7263,494.528185
7264,497.657261
7265,499.312442
7266,499.149728
7267,496.684786
7268,492.222389
7269,485.698576
7270,477.622555
7271,468.798939
7272,459.981636
7273,451.884562
7274,445.491365
7275,441.118347
7276,439.089409
7277,439.638136
7278,442.518162
7279,447.4026
7280,454.131663
7281,461.927727
7282,470.329507
7283,478.776804
7284,486.430723
7285,492.617856
7286,496.895105
7287,498.520624
7288,497.490264
7289,493.973887
7290,488.404321
7291,481.678138
7292,474.823935
7293,468.631315
7294,463.844693
7295,461.103282
7296,460.282226
7297,461.586461
7298,464.66033
7299,469.079428
7300,474.345934
7301,480.071902
7302,485.374761
7303,489.943314
7304,493.079338
7305,494.243844
7306,493.121163
7307,489.649176
7308,483.782265
7309,476.229928
7310,467.751524
7311,459.139798
7312,451.540757
7313,445.688634
7314,441.952079
7315,440.845018
7316,442.162452
7317,445.728192
7318,451.173487
7319,458.025193
7320,465.507662
7321,473.261147
7322,480.381676
7323,486.318402
7324,490.533715
7325,492.62275
7326,492.280028
7327,489.892226
7328,485.652374
7329,480.300488
7330,474.723907
7331,469.519591
7332,465.436531
7333,462.900125
7334,462.129356
7335,463.069651
7336,465.715274
7337,469.646093
7338,474.534985
7339,479.989688
7340,485.483778
7341,490.490402
7342,494.670845
7343,497.384111
7344,498.34194
7345,497.338166
7346,494.197993
7347,489.128133
7348,482.623589
7349,475.088497
7350,467.374848
7351,460.124115
7352,453.926687
7353,449.196461
7354,446.320757
7355,445.187659
7356,445.886641
7357,448.159129
7358,451.692461
7359,456.194278
7360,461.28293
7361,466.489033
7362,471.502516
7363,475.899148
7364,479.329646
7365,481.565347
7366,482.502626
7367,482.066371
7368,480.517123
7369,478.115348
7370,475.242331
7371,472.34914
7372,469.863849
7373,467.995637
7374,467.098532
7375,467.122409
7376,468.121444
7377,469.92455
7378,472.367686
7379,475.168639
7380,478.09944
7381,480.88841
7382,483.279221
7383,485.141559
7384,486.308345
7385,486.75088
7386,486.483588
7387,485.646303
7388,484.298426
7389,482.707126
7390,480.95838
7391,479.222371
7392,477.580851
7393,476.042742
7394,474.578456
7395,473.048195
7396,471.391816
7397,469.340844
7398,466.896722
7399,463.922811
7400,460.503352
7401,456.79679
7402,453.120657
7403,449.832363
7404,447.362181
7405,446.146785
7406,446.443621
7407,448.502855
7408,452.370689
7409,457.954617
7410,464.99843
7411,473.243491
7412,482.102168
7413,491.135844
7414,499.62689
7415,506.875923
7416,512.116962
7417,514.625505
7418,513.766331
7419,509.262477
7420,501.239368
7421,490.375823
7422,477.724631
7423,464.810706
7424,452.855183
7425,443.150912
7426,436.486236
7427,433.208158
7428,433.422075
7429,436.990398
7430,443.335997
7431,452.102222
7432,462.581713
7433,474.080882
7434,485.887884
7435,497.171667
7436,506.872605
7437,514.043808
7438,517.517617
7439,516.335908
7440,510.254313
7441,499.57491
7442,485.466063
7443,469.995077
7444,454.90727
7445,442.048065
7446,432.590867
7447,427.100724
7448,425.607636
7449,428.011016
7450,433.687379
7451,442.078271
7452,452.537193
7453,464.34663
7454,476.731671
7455,489.086711
7456,500.569943
7457,510.304841
7458,517.659278
7459,521.560351
7460,521.589807
7461,517.424904
7462,509.435905
7463,498.316752
7464,485.65529
7465,472.569743
7466,460.582081
7467,450.677056
7468,443.400687
7469,438.959326
7470,437.484488
7471,438.4762
7472,441.683474
7473,446.700341
7474,452.874007
7475,459.850618
7476,467.177248
7477,474.224579
7478,480.72562
7479,486.212683
7480,490.254309
7481,492.576454
7482,493.166858
7483,491.664659
7484,488.585264
7485,484.070715
7486,478.586236
7487,472.745626
7488,467.133989
7489,461.967733
7490,457.930045
7491,455.034686
7492,453.399101
7493,453.144714
7494,454.124086
7495,456.158104
7496,459.20936
7497,463.076941
7498,467.428549
7499,472.357095
7500,477.481269
7501,482.656004
7502,487.814508
7503,492.702723
7504,497.03123
7505,500.816065
7506,503.596142
7507,505.178804
7508,505.381056
7509,503.87093
7510,500.377037
7511,495.068302
7512,487.770135
7513,478.888958
7514,469.003585
7515,458.708795
7516,448.75657
7517,440.179008
7518,433.360664
7519,429.008433
7520,427.43263
7521,428.669149
7522,432.631931
7523,439.235545
7524,447.930182
7525,458.348273
7526,470.021416
7527,482.130737
7528,494.019545
7529,504.94657
7530,513.591175
7531,519.178456
7532,520.658772
7533,517.222409
7534,508.977048
7535,496.745864
7536,481.703197
7537,466.109281
7538,451.68049
7539,439.881257
7540,431.835974
7541,427.972007
7542,428.145045
7543,432.247732
7544,439.676114
7545,449.680695
7546,461.802569
7547,475.099036
7548,488.878384
7549,502.357374
7550,514.610038
7551,524.456457
7552,530.9168
7553,532.645046
7554,528.808569
7555,519.342122
7556,505.026621
7557,487.513595
7558,469.244234
7559,452.298047
7560,438.274933
7561,428.407232
7562,422.844486
7563,421.527452
7564,424.088381
7565,429.809866
7566,438.014667
7567,448.033431
7568,459.077979
7569,470.350885
7570,481.321613
7571,491.006722
7572,498.75317
7573,503.906319
7574,505.799139
7575,504.201603
7576,499.51169
7577,492.09787
7578,483.22766
7579,474.047165
7580,465.502195
7581,458.580309
7582,453.761886
7583,451.151476
7584,450.760889
7585,452.358252
7586,455.457143
7587,459.728111
7588,464.727391
7589,469.895291
7590,474.977003
7591,479.584133
7592,483.394121
7593,486.317399
7594,488.260498
7595,489.119498
7596,489.126087
7597,488.329566
7598,486.882384
7599,485.020042
7600,482.888624
7601,480.521399
7602,478.08559
7603,475.588032
7604,472.928377
7605,470.228692
7606,467.405202
7607,464.432677
7608,461.5343
7609,458.688341
7610,456.15353
7611,454.129644
7612,452.858562
7613,452.490538
7614,453.266873
7615,455.222979
7616,458.394352
7617,462.722533
7618,468.052218
7619,474.104443
7620,480.627448
7621,487.223201
7622,493.368809
7623,498.750377
7624,502.645376
7625,504.729782
7626,504.464463
7627,501.70665
7628,496.301271
7629,488.749927
7630,479.474099
7631,469.468481
7632,459.666309
7633,450.988144
7634,444.197049
7635,439.855571
7636,438.185084
7637,439.241313
7638,442.870678
7639,448.699935
7640,456.334872
7641,465.242023
7642,474.790444
7643,484.378511
7644,493.169506
7645,500.47205
7646,505.317921
7647,507.15184
7648,505.267638
7649,499.804819
7650,491.072799
7651,480.246446
7652,468.552011
7653,457.535329
7654,448.348564
7655,441.870862
7656,438.545972
7657,438.499952
7658,441.457003
7659,447.056543
7660,454.776369
7661,463.87579
7662,473.824035
7663,483.756317
7664,492.976632
7665,500.67877
7666,506.13079
7667,508.637522
7668,507.905706
7669,503.855863
7670,496.994476
7671,488.239621
7672,478.750557
7673,469.640329
7674,462.044339
7675,456.478747
7676,453.369793
7677,452.681019
7678,454.216633
7679,457.452768
7680,462.010491
7681,467.142116
7682,472.327118
7683,476.877727
7684,480.312353
7685,481.992329
7686,481.819738
7687,479.57261
7688,475.530553
7689,470.309361
7690,464.523211
7691,459.039061
7692,454.727063
7693,451.967558
7694,451.269006
7695,452.656311
7696,455.986432
7697,460.906189
7698,467.083568
7699,473.73091
7700,480.398931
7701,486.337444
7702,490.901592
7703,493.544227
7704,494.019088
7705,492.057832
7706,488.064848
7707,482.593786
7708,476.275188
7709,470.164065
7710,464.916668
7711,461.203993
7712,459.342841
7713,459.655928
7714,461.763493
7715,465.705463
7716,470.962322
7717,477.057634
7718,483.502791
7719,489.778259
7720,495.067282
7721,498.987823
7722,500.829651
7723,500.037968
7724,496.561679
7725,490.320992
7726,481.795754
7727,471.936563
7728,461.698791
7729,452.127891
7730,444.273451
7731,438.766027
7732,435.800163
7733,435.785884
7734,438.256699
7735,443.02156
7736,449.667315
7737,457.632227
7738,466.247209
7739,475.144167
7740,483.406704
7741,490.563558
7742,496.025841
7743,499.184096
7744,499.747573
7745,497.743414
7746,493.32114
7747,487.059895
7748,479.963749
7749,472.643137
7750,466.096051
7751,460.995234
7752,457.610137
7753,456.191067
7754,456.783917
7755,458.980904
7756,462.575994
7757,467.207906
7758,472.243456
7759,477.341179
7760,482.072
7761,485.832224
7762,488.444522
7763,489.698153
7764,489.31898
7765,487.589576
7766,484.796634
7767,481.086368
7768,477.250588
7769,473.58498
7770,470.431494
7771,468.191596
7772,466.930596
7773,466.502035
7774,466.894975
7775,467.778985
7776,468.677423
7777,469.441071
7778,469.609191
7779,468.865015
7780,467.276894
7781,464.80663
7782,461.65148
7783,458.454463
7784,455.615322
7785,453.597713
7786,453.118109
7787,454.275662
7788,457.278516
7789,462.168591
7790,468.673937
7791,476.312394
7792,484.893785
7793,493.464038
7794,501.468646
7795,508.155951
7796,512.481591
7797,513.723382
7798,511.332562
7799,504.903279
7800,494.842013
7801,482.206795
7802,468.198433
7803,454.59841
7804,442.893199
7805,434.096448
7806,428.945686
7807,427.733086
7808,430.223632
7809,436.09559
7810,444.915161
7811,455.810386
7812,468.317292
7813,481.548386
7814,494.643132
7815,506.598018
7816,516.344722
7817,522.333437
7818,523.45167
7819,518.855573
7820,508.343291
7821,493.256751
7822,475.638987
7823,457.846915
7824,442.267711
7825,430.512359
7826,423.212751
7827,420.807684
7828,422.880763
7829,428.882258
7830,438.16617
7831,449.930689
7832,463.293423
7833,477.611973
7834,491.979295
7835,505.508924
7836,517.431491
7837,526.650208
7838,532.029236
7839,532.895658
7840,528.397281
7841,518.848324
7842,505.166087
7843,488.954833
7844,472.107646
7845,456.61188
7846,443.636389
7847,434.177153
7848,428.434338
7849,426.407634
7850,427.612561
7851,431.692054
7852,437.943374
7853,445.787778
7854,454.691063
7855,463.947829
7856,473.00868
7857,481.383011
7858,488.379309
7859,493.637164
7860,496.724402
7861,497.469218
7862,495.864171
7863,492.384557
7864,487.332318
7865,481.553252
7866,475.637102
7867,470.187951
7868,465.609316
7869,462.27501
7870,460.12794
7871,459.237158
7872,459.464875
7873,460.533395
7874,462.375334
7875,464.647679
7876,467.317103
7877,470.093793
7878,473.104608
7879,476.070763
7880,479.190268
7881,482.308931
7882,485.505143
7883,488.679401
7884,491.846902
7885,494.709284
7886,497.212746
7887,498.970218
7888,499.641785
7889,498.915158
7890,496.344358
7891,491.704407
7892,484.906792
7893,476.102994
7894,465.849947
7895,454.837149
7896,444.171823
7897,434.686532
7898,427.444559
7899,422.940704
7900,421.721884
7901,423.731778
7902,429.036721
7903,437.199783
7904,447.90714
7905,460.527534
7906,474.526818
7907,489.083355
7908,503.443424
7909,516.517335
7910,527.0323
7911,533.665476
7912,534.921195
7913,529.974955
7914,518.731488
7915,502.344754
7916,482.908659
7917,463.233942
7918,445.586627
7919,431.885405
7920,423.106585
7921,419.445812
7922,420.734238
7923,426.467058
7924,435.813016
7925,448.063639
7926,462.334398
7927,477.793927
7928,493.667265
7929,509.114953
7930,523.066864
7931,534.389643
7932,541.393488
7933,542.577685
7934,536.474994
7935,522.962684
7936,503.149135
7937,479.805733
7938,456.23426
7939,435.377215
7940,419.26635
7941,408.928972
7942,404.352029
7943,405.202933
7944,410.780333
7945,420.111704
7946,432.385527
7947,446.737888
7948,462.156246
7949,477.970587
7950,493.183657
7951,506.815806
7952,517.880264
7953,525.331868
7954,528.095926
7955,525.988376
7956,518.958952
7957,508.092006
7958,494.97203
7959,481.30733
7960,468.627152
7961,458.222353
7962,450.65077
7963,446.036753
7964,444.488726
7965,445.398602
7966,448.391402
7967,452.962779
7968,458.505059
7969,464.436532
7970,470.452263
7971,475.90863
7972,480.541462
7973,484.130609
7974,486.357297
7975,487.274003
7976,486.925156
7977,485.46523
7978,483.117678
7979,480.373847
7980,477.302274
7981,474.287403
7982,471.571093
7983,469.047982
7984,466.896344
7985,465.043784
7986,463.328549
7987,461.721463
7988,460.311968
7989,458.87674
7990,457.724409
7991,456.93902
7992,456.635545
7993,457.074178
7994,458.540353
7995,460.93257
7996,464.52621
7997,469.263136
7998,474.855881
7999,481.324229
8000,488.260451
8001,495.164789
8002,501.751127
8003,507.34514
8004,511.286762
8005,513.030841
8006,511.996834
8007,507.592071
8008,500.033322
8009,489.539166
8010,476.918471
8011,463.522285
8012,450.639288
8013,439.338932
8014,430.955482
8015,425.793739
8016,424.159224
8017,426.170131
8018,431.334152
8019,439.285762
8020,449.577523
8021,461.438319
8022,474.187411
8023,487.158773
8024,499.293576
8025,509.503975
8026,516.748923
8027,519.472215
8028,516.959741
8029,508.968843
8030,496.181695
8031,480.366543
8032,463.951078
8033,448.908144
8034,437.179219
8035,429.740621
8036,426.896979
8037,428.544928
8038,434.268312
8039,443.324104
8040,454.897496
8041,468.382399
8042,482.572211
8043,496.889262
8044,510.311504
8045,521.80179
8046,530.277349
8047,534.782507
8048,534.002804
8049,527.82591
8050,516.425621
8051,500.891372
8052,483.353569
8053,465.904483
8054,450.330837
8055,438.15708
8056,430.0422
8057,425.95974
8058,425.864529
8059,429.157299
8060,435.037305
8061,443.052886
8062,452.167943
8063,461.731284
8064,470.937869
8065,479.020001
8066,485.047329
8067,488.705098
8068,489.34981
8069,487.183994
8070,482.750737
8071,476.905538
8072,470.661217
8073,465.243073
8074,461.317435
8075,459.395044
8076,459.78529
8077,462.178229
8078,466.364506
8079,471.859197
8080,478.07025
8081,484.2929
8082,490.098704
8083,494.680679
8084,497.629709
8085,498.669701
8086,497.497828
8087,494.269038
8088,489.470147
8089,483.458687
8090,477.128734
8091,471.168422
8092,466.130046
8093,462.512283
8094,460.677416
8095,460.446122
8096,461.919254
8097,464.661069
8098,468.330421
8099,472.403987
8100,476.477387
8101,479.762454
8102,481.912719
8103,482.350123
8104,480.749719
8105,477.134846
8106,471.747126
8107,465.104363
8108,458.088539
8109,451.570176
8110,446.33518
8111,443.034076
8112,442.104077
8113,443.533584
8114,447.41008
8115,453.343063
8116,460.966856
8117,469.766688
8118,479.171359
8119,488.405818
8120,496.980232
8121,503.953984
8122,508.726584
8123,510.683055
8124,509.429018
8125,504.983727
8126,497.756608
8127,488.619407
8128,478.526008
8129,468.854975
8130,460.420102
8131,454.147026
8132,450.34029
8133,449.216551
8134,450.511754
8135,454.056753
8136,459.240202
8137,465.61051
8138,472.506592
8139,479.286283
8140,485.29685
8141,489.837949
8142,492.345026
8143,492.232855
8144,489.432177
8145,484.026197
8146,476.641557
8147,468.286112
8148,459.9879
8149,452.910936
8150,447.808572
8151,445.321173
8152,445.475323
8153,448.304082
8154,453.341893
8155,460.165336
8156,468.050734
8157,476.390398
8158,484.284473
8159,491.092278
8160,496.027432
8161,498.542164
8162,498.370297
8163,495.48212
8164,490.392503
8165,483.799514
8166,476.786944
8167,470.245539
8168,465.040339
8169,461.798
8170,460.694574
8171,461.810477
8172,464.890943
8173,469.462508
8174,475.059643
8175,481.035484
8176,486.58869
8177,491.097551
8178,493.633336
8179,493.536284
8180,490.33675
8181,483.872643
8182,474.633755
8183,463.628008
8184,452.262828
8185,441.936037
8186,434.055829
8187,429.358508
8188,428.29817
8189,430.96325
8190,436.996004
8191,445.940752
8192,457.15003
8193,469.890577
8194,483.266755
8195,496.510124
8196,508.505651
8197,518.190131
8198,524.4769
8199,526.381317
8200,523.234676
8201,515.280074
8202,503.263275
8203,488.668983
8204,473.688043
8205,459.787399
8206,448.618195
8207,440.958576
8208,437.135278
8209,436.990526
8210,440.390344
8211,446.501577
8212,454.884641
8213,464.807425
8214,475.465296
8215,486.219048
8216,496.299855
8217,504.737916
8218,510.690493
8219,513.296229
8220,511.658328
8221,505.655938
8222,495.596356
8223,482.407678
8224,467.877548
8225,453.645999
8226,441.281501
8227,431.888983
8228,426.176201
8229,424.019798
8230,425.547957
8231,430.125811
8232,437.268649
8233,446.348376
8234,456.739933
8235,467.61129
8236,478.457165
8237,488.467343
8238,496.877887
8239,503.205075
8240,506.842542
8241,507.5218
8242,505.420632
8243,500.968607
8244,494.711583
8245,487.899207
8246,481.127293
8247,475.223179
8248,470.805007
8249,467.97529
8250,466.710112
8251,467.052569
8252,468.451507
8253,470.595462
8254,473.158433
8255,475.583539
8256,477.484995
8257,478.763695
8258,478.943163
8259,478.130728
8260,476.414696
8261,473.959976
8262,471.072166
8263,468.371184
8264,465.918721
8265,464.309332
8266,463.67307
8267,464.016335
8268,465.268512
8269,467.306839
8270,469.546419
8271,471.674697
8272,473.25223
8273,473.607465
8274,472.553892
8275,470.04161
8276,465.946564
8277,461.046961
8278,455.856782
8279,451.129756
8280,447.741464
8281,446.323108
8282,447.089196
8283,450.446717
8284,456.147129
8285,463.951096
8286,473.497544
8287,484.242349
8288,495.428657
8289,506.457855
8290,516.48594
8291,524.336244
8292,529.27935
8293,529.944027
8294,525.621383
8295,516.038652
8296,501.821282
8297,484.196804
8298,465.627957
8299,448.020334
8300,433.365932
8301,422.959879
8302,417.339532
8303,416.432379
8304,420.0923
8305,427.585803
8306,438.14823
8307,451.227309
8308,465.726675
8309,480.895248
8310,495.926933
8311,509.506568
8312,520.540399
8313,527.547992
8314,529.089548
8315,524.225106
8316,513.307069
8317,497.233357
8318,478.640153
8319,460.049123
8320,443.77919
8321,431.427574
8322,423.944483
8323,421.167859
8324,423.016724
8325,428.802829
8326,437.712307
8327,449.105345
8328,462.047291
8329,475.756535
8330,489.408972
8331,502.223311
8332,513.153168
8333,521.339176
8334,525.815808
8335,525.717344
8336,520.873028
8337,511.642017
8338,498.93258
8339,484.487231
8340,469.997163
8341,456.865746
8342,446.378751
8343,439.043541
8344,434.970206
8345,434.120479
8346,436.038944
8347,440.196814
8348,446.102804
8349,453.15059
8350,460.622001
8351,468.181196
8352,475.082529
8353,480.876278
8354,485.244911
8355,487.769576
8356,488.409268
8357,487.374928
8358,484.928919
8359,481.624547
8360,478.123047
8361,474.90631
8362,472.430254
8363,471.018329
8364,470.678303
8365,471.348556
8366,472.85897
8367,474.85916
8368,476.976049
8369,478.98405
8370,480.384444
8371,481.114491
8372,480.950736
8373,479.972287
8374,478.22339
8375,476.102168
8376,473.78921
8377,471.736953
8378,470.256086
8379,469.524191
8380,469.745588
8381,470.904135
8382,472.868413
8383,475.392311
8384,478.172712
8385,480.658738
8386,482.437457
8387,482.947636
8388,481.693541
8389,478.427482
8390,473.08255
8391,466.047123
8392,457.924481
8393,449.800693
8394,442.495255
8395,437.095014
8396,434.146648
8397,434.136076
8398,437.075784
8399,442.868407
8400,451.136205
8401,461.374981
8402,473.04103
8403,485.360056
8404,497.610432
8405,508.871759
8406,518.205239
8407,524.548817
8408,527.020705
8409,524.753639
8410,517.750102
8411,506.448047
8412,492.220323
8413,476.839486
8414,462.188758
8415,449.845191
8416,440.876386
8417,435.852238
8418,434.795066
8419,437.391682
8420,443.163846
8421,451.392556
8422,461.39615
8423,472.354323
8424,483.513318
8425,493.895748
8426,502.714959
8427,508.844303
8428,511.462757
8429,509.77229
8430,503.674297
8431,493.518012
8432,480.759609
8433,466.866227
8434,453.708671
8435,442.814262
8436,435.013761
8437,430.888256
8438,430.462098
8439,433.307277
8440,439.037592
8441,446.946414
8442,456.328493
8443,466.420535
8444,476.513568
8445,485.670229
8446,493.262077
8447,498.4957
8448,500.895041
8449,500.219735
8450,496.783737
8451,491.031579
8452,484.067714
8453,476.932009
8454,470.48143
8455,465.649639
8456,462.747176
8457,461.993789
8458,463.205594
8459,466.238796
8460,470.38166
8461,475.407726
8462,480.54179
8463,485.26826
8464,489.025088
8465,491.351297
8466,491.66141
8467,489.98475
8468,486.151709
8469,480.466396
8470,473.638611
8471,466.283581
8472,459.261028
8473,453.443541
8474,449.315933
8475,447.25965
8476,447.484721
8477,449.884378
8478,454.061426
8479,459.910383
8480,466.592396
8481,473.730519
8482,480.641109
8483,486.658736
8484,491.058233
8485,493.563813
8486,493.521541
8487,491.106369
8488,486.555842
8489,480.400766
8490,473.476637
8491,466.765105
8492,460.978711
8493,456.734731
8494,454.623817
8495,454.491366
8496,456.48163
8497,460.31633
8498,465.524725
8499,471.695131
8500,478.384987
8501,484.778918
8502,490.466432
8503,494.810942
8504,497.071944
8505,496.96218
8506,494.276253
8507,488.949873
8508,481.711702
8509,473.301671
8510,464.617185
8511,456.811629
8512,450.714413
8513,446.667401
8514,445.260666
8515,446.213714
8516,449.371527
8517,454.360091
8518,460.688404
8519,467.614998
8520,474.729486
8521,481.255482
8522,486.55366
8523,490.26079
8524,491.909819
8525,491.271762
8526,488.718216
8527,484.527058
8528,479.351058
8529,474.157437
8530,469.541448
8531,466.057982
8532,464.329874
8533,464.230828
8534,465.782405
8535,468.780218
8536,472.697775
8537,476.976725
8538,481.292367
8539,484.750878
8540,486.97884
8541,487.608974
8542,486.215551
8543,482.965982
8544,478.19787
8545,472.386013
8546,466.29666
8547,460.8801
8548,456.564154
8549,454.082689
8550,453.643958
8551,455.223996
8552,458.695171
8553,463.830907
8554,469.922103
8555,476.540065
8556,483.04765
8557,488.440226
8558,492.190078
8559,493.43064
8560,491.555047
8561,486.495521
8562,478.624027
8563,468.666158
8564,458.10403
8565,448.336049
8566,440.420806
8567,435.546157
8568,434.041853
8569,436.003844
8570,441.324259
8571,449.565141
8572,459.997665
8573,472.224131
8574,485.268135
8575,498.38467
8576,510.784998
8577,521.385675
8578,529.134147
8579,533.09211
8580,532.255027
8581,526.175188
8582,515.27962
8583,500.487025
8584,483.525872
8585,466.526549
8586,451.127452
8587,438.782789
8588,430.313174
8589,425.936002
8590,425.52509
8591,428.785865
8592,435.051125
8593,443.76115
8594,454.244342
8595,465.793923
8596,477.608154
8597,489.064737
8598,499.112431
8599,506.819354
8600,511.312198
8601,511.510708
8602,507.167608
8603,498.583844
8604,486.56611
8605,472.876539
8606,459.254881
8607,447.21817
8608,437.978348
8609,432.227091
8610,430.002709
8611,431.282408
8612,435.623768
8613,442.469106
8614,451.25837
8615,461.393372
8616,472.08559
8617,482.847608
8618,492.964494
8619,501.716607
8620,508.65821
8621,513.048787
8622,514.61774
8623,513.12278
8624,508.866987
8625,502.128444
8626,493.947162
8627,485.000706
8628,476.300002
8629,468.498514
8630,462.163638
8631,457.426349
8632,454.469434
8633,453.059519
8634,453.004981
8635,454.047757
8636,455.830747
8637,458.103586
8638,460.615888
8639,463.193124
8640,465.716636
8641,468.121431
8642,470.490362
8643,472.721785
8644,475.075022
8645,477.383038
8646,479.783187
8647,482.083244
8648,484.229526
8649,485.834007
8650,486.757149
8651,486.4923
8652,484.882823
8653,481.643153
8654,476.835211
8655,470.645834
8656,463.591322
8657,456.377694
8658,449.69309
8659,444.427717
8660,441.093558
8661,440.203317
8662,441.897724
8663,446.258394
8664,452.990858
8665,461.862089
8666,472.316677
8667,483.861865
8668,495.833153
8669,507.514094
8670,518.008246
8671,526.349574
8672,531.272479
8673,531.70624
8674,526.592898
8675,515.741943
8676,499.74885
8677,480.440739
8678,460.108906
8679,441.317808
8680,425.877187
8681,415.25321
8682,409.695763
8683,409.363168
8684,413.749774
8685,422.182604
8686,433.954844
8687,448.273771
8688,464.231787
8689,481.138062
8690,498.025765
8691,513.883356
8692,527.525826
8693,537.470389
8694,542.041686
8695,540.122911
8696,530.983753
8697,515.540144
8698,495.841844
8699,474.674101
8700,454.732813
8701,438.327947
8702,426.467693
8703,419.707116
8704,417.919147
8705,420.528368
8706,426.888147
8707,436.229174
8708,447.777579
8709,460.669858
8710,474.330946
8711,487.830957
8712,500.525808
8713,511.499326
8714,519.854761
8715,524.505249
8716,524.789321
8717,520.038881
8718,510.636702
8719,497.514844
8720,482.21474
8721,466.578504
8722,452.34281
8723,440.665956
8724,432.27739
8725,427.562917
8726,426.238676
8727,428.05994
8728,432.646811
8729,439.237503
8730,447.474562
8731,456.729415
8732,466.396506
8733,475.994257
8734,485.10481
8735,492.992
8736,499.500835
8737,504.104154
8738,506.557273
8739,506.842297
8740,505.127906
8741,501.483523
8742,496.596657
8743,490.865544
8744,484.661331
8745,478.689084
8746,473.092898
8747,468.118946
8748,464.034931
8749,460.806782
8750,458.37879
8751,456.921048
8752,456.253535
8753,456.343617
8754,457.302658
8755,459.014407
8756,461.404034
8757,464.606324
8758,468.413749
8759,472.679772
8760,477.433895
8761,482.232035
8762,486.805226
8763,490.897729
8764,493.818064
8765,495.173879
8766,494.479995
8767,491.249482
8768,485.359379
8769,477.150526
8770,467.065382
8771,456.139238
8772,445.634268
8773,436.505813
8774,429.776061
8775,426.181965
8776,425.861275
8777,428.939757
8778,435.296404
8779,444.365679
8780,455.77589
8781,468.974391
8782,483.119992
8783,497.632521
8784,511.694543
8785,524.20902
8786,534.151133
8787,540.444854
8788,541.519301
8789,536.996331
8790,526.562576
8791,511.033555
8792,492.399106
8793,472.971163
8794,454.787586
8795,439.940974
8796,429.313422
8797,423.25864
8798,421.891715
8799,424.634464
8800,430.859214
8801,439.949963
8802,451.082863
8803,463.412717
8804,476.344325
8805,488.944861
8806,500.245617
8807,509.446986
8808,515.176321
8809,516.50954
8810,512.785676
8811,504.059193
8812,491.142268
8813,476.057684
8814,460.614452
8815,446.831037
8816,436.148261
8817,429.26093
8818,426.350738
8819,427.375147
8820,431.729991
8821,438.802283
8822,448.06714
8823,458.596975
8824,469.782699
8825,480.954974
8826,491.312282
8827,500.172852
8828,507.103464
8829,511.309645
8830,512.650815
8831,511.114221
8832,506.78986
8833,500.376368
8834,492.764728
8835,484.521382
8836,476.739228
8837,469.928091
8838,464.411912
8839,460.497792
8840,458.206487
8841,457.211341
8842,457.505958
8843,458.666407
8844,460.406709
8845,462.43947
8846,464.584351
8847,466.420866
8848,468.039718
8849,469.228564
8850,469.961346
8851,470.411778
8852,470.655056
8853,470.752489
8854,471.028845
8855,471.468598
